br;trecho;tipo;upvotes
230;304.0;C;1
230;4165.5;A;2
230;2719.5;E;1
230;1073.0;C;1
230;236.0;D;1
230;2727.0;A;1
230;1349.0;A;1
230;1164.0;D;1
230;485.0;E;1
230;1676.5;A;1
230;1012.5;B;1
230;1938.5;D;1
230;3309.0;D;1
230;920.0;A;1
230;3979.0;C;1
230;2319.5;B;1
230;3779.5;D;1
230;1323.0;F;1
230;141.0;C;1
230;1929.0;A;1
230;2055.5;A;1
230;2672.5;D;1
230;1385.0;A;1
230;822.0;D;1
230;4148.5;E;1
230;3103.5;A;1
230;4041.0;C;1
230;230.5;B;1
230;3164.0;F;1
230;4091.5;E;1
230;2631.0;D;1
230;2140.5;E;1
230;528.0;C;1
230;2701.5;A;1
230;471.5;E;1
230;2543.5;C;1
230;4065.0;D;1
230;378.5;A;1
230;1553.5;D;1
230;3704.0;C;1
230;575.0;E;1
230;4056.5;A;1
230;677.0;D;1
230;3519.0;B;1
230;3056.0;F;1
230;318.5;A;1
230;1858.0;E;1
230;2311.5;E;1
230;1491.0;F;1
230;3992.5;C;1
230;3388.5;F;1
230;875.5;C;1
230;24.5;B;1
230;3252.0;D;1
230;2749.0;C;1
230;2875.5;D;1
230;1245.5;B;1
230;464.5;E;1
230;2553.5;A;1
230;2498.5;F;1
230;1952.0;A;3
230;3570.5;E;1
230;698.5;D;1
230;3772.5;E;1
230;844.0;D;1
230;3617.5;A;1
230;4164.0;C;1
230;3000.5;B;1
230;1418.5;D;1
230;372.0;A;1
230;3040.0;F;1
230;525.0;E;1
230;1847.5;C;1
230;3048.5;B;1
230;3422.0;C;1
230;831.0;F;1
230;413.5;D;1
230;1728.5;D;1
230;1038.0;E;2
230;3034.0;A;1
230;2869.5;B;1
230;475.0;C;1
230;1217.0;F;1
230;2111.0;B;1
230;722.0;F;1
230;45.0;E;1
230;2139.5;C;1
230;3281.5;C;1
230;19.5;D;1
230;1314.5;E;1
230;2790.5;D;1
230;3559.5;D;1
230;3611.5;D;1
230;3295.0;D;1
230;3676.5;B;1
230;1068.5;B;1
230;3783.0;E;1
230;1411.5;E;1
230;1844.5;B;1
230;1735.5;B;1
230;755.5;C;1
230;3006.5;D;1
230;1899.5;E;1
230;856.0;B;1
230;2344.5;E;1
230;1325.0;A;1
230;2454.0;D;1
230;2559.0;F;1
230;120.0;F;1
230;2723.0;D;1
230;372.0;D;1
230;1954.0;B;1
230;18.0;E;1
230;3351.5;C;1
230;76.0;B;1
230;4114.0;F;1
230;1843.5;B;1
230;1113.0;D;1
230;1046.0;B;1
230;1554.0;F;1
230;81.5;D;1
230;1476.0;C;1
230;1399.0;C;1
230;3640.0;C;1
230;1655.0;D;1
230;3423.0;D;1
230;3863.0;E;1
230;1489.0;C;1
230;1825.0;D;1
230;935.5;F;1
230;2155.0;F;1
230;3308.0;E;1
230;4147.5;E;1
230;345.5;B;1
230;3560.0;A;1
230;3120.0;E;1
230;1561.0;E;1
230;3772.5;A;1
230;2693.5;F;1
230;1681.5;A;1
230;2598.0;E;1
230;1654.0;F;2
230;3832.0;E;1
230;2899.0;F;1
230;4093.5;F;1
230;1501.5;F;1
230;3796.0;E;1
230;1585.0;B;1
230;1461.5;F;1
230;2451.0;B;1
230;3838.5;D;1
230;3085.5;C;1
230;2145.5;C;1
230;3956.5;C;1
230;487.5;D;1
230;1784.0;C;1
230;1133.0;E;1
230;1682.5;D;1
230;2763.0;B;1
230;2026.5;E;1
230;3678.5;A;1
230;2888.5;C;1
230;248.0;B;1
230;3543.5;B;1
230;2459.0;D;1
230;580.0;C;1
230;4082.0;C;1
230;2870.0;C;1
230;1044.5;B;1
230;3442.0;E;1
230;2328.5;C;1
230;3285.0;B;1
230;1690.0;F;1
230;289.0;B;1
230;3765.0;F;1
230;2903.0;D;1
230;3655.5;D;1
230;1052.0;A;1
230;106.0;F;1
230;2609.5;E;1
230;3281.5;B;1
230;3166.0;F;1
230;2013.0;C;3
230;2680.5;E;1
230;4244.5;E;1
230;2233.5;A;1
230;4148.0;C;1
230;661.0;B;1
230;2768.5;C;1
230;2333.0;D;1
230;2915.5;A;1
230;2449.0;B;1
230;3083.5;D;1
230;3965.0;D;1
230;3892.5;C;1
230;562.5;F;1
230;1016.0;C;1
230;2430.0;F;1
230;2353.5;B;1
230;1492.5;A;1
230;3252.0;B;1
230;367.0;B;1
230;1624.5;A;1
230;2335.0;B;1
230;3887.5;E;1
230;2720.0;E;1
230;2872.5;F;1
230;1742.5;B;1
230;733.5;A;1
230;2858.0;C;1
230;3420.5;D;1
230;1273.5;E;1
230;2183.5;A;1
230;2386.0;E;1
230;3614.5;C;1
230;1524.0;B;1
230;677.5;B;1
230;3319.0;B;1
230;2058.0;B;1
230;1031.0;F;1
230;779.5;E;1
230;1170.5;D;1
230;3699.5;D;1
230;354.0;C;1
230;1692.0;E;1
230;1355.5;D;1
230;622.5;D;2
230;3287.5;A;1
230;1395.0;D;1
230;606.0;E;1
230;1347.5;A;1
230;3975.0;C;1
230;3294.0;A;1
230;19.5;F;1
230;1335.5;A;1
230;971.0;D;1
230;2977.0;E;1
230;3592.0;C;3
230;3040.0;B;1
230;4229.5;E;1
230;3397.5;F;1
230;1915.0;D;1
230;905.0;C;1
230;4205.0;A;1
230;3128.0;B;1
230;3842.5;F;1
230;2868.0;C;1
230;3833.5;C;1
230;661.0;A;1
230;816.0;A;1
230;1599.0;B;1
230;818.5;B;1
230;214.5;B;1
230;3091.0;B;1
230;3726.0;E;1
230;760.5;E;1
230;2109.0;C;2
230;1874.5;B;1
230;619.0;E;1
230;2141.5;A;1
230;1216.0;C;1
230;896.5;F;1
230;4132.0;F;1
230;2108.5;F;2
230;1162.0;D;1
230;3682.5;A;1
230;1614.5;A;1
230;1089.5;F;1
230;3643.0;D;1
230;3502.0;E;1
230;2086.5;F;1
230;2875.0;D;2
230;3841.0;A;1
230;3633.0;D;1
230;3955.5;F;1
230;702.5;D;1
230;1683.0;A;1
230;3749.0;C;1
230;1880.0;D;1
230;1152.5;A;1
230;726.0;C;1
230;1232.0;A;1
230;3518.5;D;1
230;3182.0;E;1
230;2845.0;B;1
230;625.5;A;1
230;1062.5;F;1
230;3592.5;A;1
230;1150.5;F;1
230;4046.0;F;1
230;3063.5;A;1
230;149.0;F;1
230;2064.5;D;1
230;3744.5;B;1
230;2976.5;D;1
230;613.0;A;1
230;3721.0;C;1
230;105.5;D;2
230;1521.0;A;1
230;2165.0;C;1
230;3570.5;B;1
230;3200.5;F;1
230;3293.0;D;1
230;2556.5;A;1
230;3592.0;F;1
230;3356.5;F;1
230;1295.5;E;1
230;665.5;F;1
230;3055.0;E;1
230;3684.5;D;1
230;831.5;C;1
230;814.5;C;1
230;59.0;D;1
230;4254.5;A;1
230;733.5;E;1
230;1027.5;E;1
230;2309.0;D;1
230;2013.5;F;1
230;646.0;C;1
230;1111.0;D;1
230;2140.0;C;3
230;2577.5;E;1
230;3003.0;B;1
230;1365.5;E;1
230;4223.5;B;1
230;13.5;A;1
230;3972.0;D;1
230;4229.0;D;1
230;2290.5;C;1
230;1280.0;E;1
230;3587.0;E;1
230;241.0;B;1
230;954.5;B;1
230;3676.0;E;1
230;31.0;E;1
230;2576.5;D;1
230;1446.5;F;1
230;3372.5;D;1
230;1871.5;C;1
230;1821.5;F;1
230;4202.0;B;1
230;2460.0;D;1
230;3230.5;F;1
230;1123.0;C;1
230;4055.0;E;1
230;3937.5;D;1
230;2791.5;B;1
230;3222.5;C;1
230;1164.5;E;1
230;1477.0;B;1
230;2198.0;D;1
230;3203.0;F;1
230;1383.5;C;1
230;262.0;D;1
230;624.5;E;1
230;3399.0;E;1
230;2151.5;C;1
230;2897.0;C;1
230;50.5;A;1
230;2880.0;B;1
230;351.5;A;1
230;747.0;F;1
230;821.5;E;2
230;1440.5;F;1
230;903.0;C;1
230;710.0;D;1
230;2855.5;F;1
230;1713.5;C;1
230;1666.5;C;1
230;400.0;A;1
230;2880.5;D;1
230;3849.5;C;1
230;956.0;F;1
230;3434.5;A;1
230;443.0;B;1
230;2491.0;F;1
230;2364.0;E;1
230;3580.0;F;1
230;4251.0;D;1
230;1902.5;B;1
230;785.0;A;1
230;3816.5;B;1
230;2140.5;C;1
230;4203.0;C;1
230;3515.5;F;1
230;2749.0;F;1
230;3762.5;C;1
230;954.5;A;1
230;2041.0;C;1
230;411.0;C;1
230;1533.0;C;1
230;3915.5;A;1
230;1369.5;C;1
230;3602.5;D;1
230;74.5;D;1
230;3027.5;F;1
230;1555.5;E;1
230;3983.0;B;1
230;3063.5;B;1
230;3232.0;D;1
230;466.5;C;1
230;3284.5;A;1
230;1361.5;D;1
230;1016.0;E;1
230;3398.5;D;1
230;1991.0;D;1
230;138.0;F;1
230;933.5;F;1
230;2302.0;C;1
230;391.0;A;1
230;4099.0;E;1
230;3509.5;B;1
230;1564.0;D;1
230;1004.5;E;1
230;3313.5;B;1
230;3687.0;A;1
230;3468.5;B;1
230;2523.5;B;1
230;477.0;F;1
230;2237.0;E;1
230;797.5;C;1
230;2935.0;A;1
230;3389.5;F;1
230;2813.5;A;1
230;884.5;B;1
230;1274.0;D;1
230;254.5;E;1
230;940.0;D;1
230;3359.5;B;1
230;354.5;E;1
230;808.0;A;1
230;1324.0;F;1
230;1388.5;C;1
230;3592.5;B;1
230;2794.0;C;1
230;3565.5;E;1
230;354.0;F;2
230;1950.5;E;1
230;1988.5;B;1
230;1068.0;C;1
230;780.5;D;1
230;651.0;C;1
230;1841.0;F;1
230;3974.0;D;1
230;2416.0;B;1
230;1435.5;F;1
230;2787.0;D;1
230;1011.5;A;1
230;2956.0;C;1
230;39.5;B;1
230;3446.5;F;1
230;1829.5;B;1
230;2453.0;B;1
230;3839.5;B;1
230;3427.0;F;1
230;892.0;F;1
230;2607.5;F;1
230;447.5;C;1
230;2783.5;B;1
230;2477.5;B;1
230;2491.5;A;1
230;1067.5;C;1
230;1140.0;F;1
230;2017.0;B;1
230;2934.0;D;1
230;1707.5;E;1
230;3722.5;C;1
230;3487.0;F;1
230;2080.0;B;1
230;1827.5;B;1
230;1837.5;D;1
230;3312.5;F;1
230;2663.5;E;1
230;945.5;F;1
230;468.5;E;1
230;183.5;E;1
230;2810.5;E;1
230;3026.0;A;1
230;141.5;D;1
230;3385.0;E;1
230;3634.5;A;1
230;2275.5;D;1
230;1757.5;B;1
230;161.5;F;1
230;267.0;A;1
230;1772.5;A;1
230;1981.0;F;1
230;475.0;E;1
230;1290.0;C;1
230;881.0;E;1
230;3894.0;C;1
230;1081.5;C;1
230;502.0;E;1
230;1840.5;C;1
230;3207.5;F;1
230;1336.5;F;1
230;2314.0;C;1
230;2801.5;D;1
230;2512.0;E;1
230;2670.0;D;1
230;2893.5;C;1
230;298.5;D;1
230;965.5;E;1
230;2645.0;D;1
230;1885.0;F;1
230;4153.0;E;1
230;3917.5;A;1
230;2401.5;C;1
230;2150.5;F;1
230;3078.5;C;1
230;4037.0;A;1
230;1313.0;F;1
230;1410.0;E;1
230;3299.5;E;1
230;362.0;F;1
230;867.5;C;1
230;3268.0;F;1
230;3993.5;E;1
230;3207.5;B;1
230;2730.5;F;1
230;2141.5;F;1
230;2289.5;D;1
230;1087.0;D;1
230;2141.5;D;1
230;936.5;A;1
230;3622.5;A;1
230;2191.5;D;1
230;4007.0;A;1
230;2598.5;D;1
230;3151.0;F;1
230;1500.5;C;1
230;1211.5;D;1
230;1117.0;E;1
230;1449.5;C;1
230;2402.5;C;1
230;186.5;E;1
230;1409.0;E;1
230;295.0;A;1
230;3143.0;C;1
230;96.5;B;1
230;875.5;A;1
230;2995.5;F;1
230;2978.5;F;1
230;2728.5;F;1
230;259.5;D;1
230;271.0;E;1
230;2786.5;F;1
230;3848.0;B;1
230;910.0;E;1
230;2135.0;D;1
230;1157.0;F;1
230;1453.5;B;1
230;1868.0;B;1
230;3881.5;B;1
230;2900.5;C;1
230;3482.0;C;1
230;1453.5;F;1
230;2321.0;F;1
230;1922.0;B;1
230;411.0;D;1
230;2914.5;E;1
230;4128.0;D;1
230;1049.0;A;1
230;1457.5;C;1
230;1671.5;E;1
230;1371.0;F;1
230;835.0;F;1
230;3561.0;B;1
230;3633.5;D;1
230;2862.0;F;1
230;1176.5;F;1
230;1260.5;D;1
230;3813.5;E;1
230;3699.0;F;1
230;3841.5;E;1
230;1523.5;F;1
230;381.0;D;1
230;1430.5;B;1
230;647.0;F;1
230;4033.5;A;1
230;1909.0;F;1
230;3965.5;B;1
230;4103.0;B;1
230;2055.5;D;1
230;4258.0;D;1
230;3718.0;B;1
122;1772.0;F;6
122;1772.0;B;9
122;1772.0;A;9
122;226.0;A;12
122;1282.0;F;7
122;220.5;C;4
122;220.5;D;6
122;862.0;C;4
122;220.5;F;5
122;114.0;B;5
122;1149.5;E;4
122;1781.5;A;5
122;114.0;C;3
122;1424.0;D;6
122;1491.0;C;8
122;862.0;A;5
122;1766.0;F;10
122;288.0;A;4
122;1682.5;C;3
122;1766.0;A;5
122;1107.5;D;7
122;1107.5;A;3
122;862.0;F;5
122;544.5;F;3
122;122.0;C;6
122;1259.5;E;4
122;1791.5;C;7
122;226.0;C;3
122;1670.5;A;7
122;21.0;D;5
122;21.0;C;5
122;97.0;C;4
122;1366.0;E;7
122;89.5;C;2
122;97.0;E;9
122;122.0;F;6
122;1180.0;E;4
122;1195.5;F;7
122;1174.5;B;5
122;1579.5;B;4
122;822.5;D;4
122;1791.5;B;7
122;348.0;A;5
122;422.0;D;3
122;1180.5;A;1
122;1665.5;E;6
122;1472.5;B;5
122;618.0;F;6
122;160.0;F;6
122;1753.5;E;6
122;288.0;B;2
122;1296.0;F;7
122;579.5;C;9
122;1530.5;C;3
122;1685.0;C;4
122;1472.5;C;6
122;1592.0;F;6
122;1614.5;D;5
122;199.5;F;3
122;1753.5;D;4
122;822.5;A;4
122;34.0;A;8
122;1424.5;C;4
122;1665.5;A;5
122;1685.0;A;5
122;1215.5;C;6
122;1472.5;F;6
122;357.0;F;2
122;405.5;E;6
122;422.0;C;4
122;355.5;E;3
122;1670.5;C;7
122;467.5;D;4
122;756.0;F;2
122;634.0;D;1
122;468.0;B;2
122;502.5;E;1
122;20.0;E;1
122;972.0;D;1
122;228.5;B;1
122;405.5;F;7
122;1665.5;F;4
122;1772.0;C;3
122;579.5;B;6
122;140.5;E;1
122;1614.5;B;3
122;618.0;A;4
122;506.0;F;2
122;1069.0;B;1
122;3.5;E;1
122;275.5;A;1
122;297.0;E;1
122;1682.5;F;5
122;1296.0;C;8
122;1791.5;F;4
122;405.5;B;7
122;1014.5;A;1
122;1530.5;E;3
122;918.5;E;1
122;473.0;E;1
122;389.0;E;1
122;1195.5;D;7
122;1583.0;F;1
122;160.0;A;6
122;1661.0;C;1
122;348.0;C;4
122;1711.5;B;1
122;226.0;F;5
122;411.5;C;1
122;229.0;B;1
122;179.0;C;1
122;97.0;B;6
122;822.5;B;4
122;1567.0;B;1
122;16.5;D;1
122;1366.0;D;7
122;403.5;B;1
122;1799.0;D;2
122;1174.5;C;4
122;487.5;E;1
122;938.5;D;2
122;508.5;C;1
122;1215.5;B;8
122;894.5;C;1
122;1010.0;B;1
122;472.0;A;1
122;108.0;B;1
122;862.0;D;2
122;1650.5;E;1
122;199.5;D;4
122;1697.5;E;1
122;1424.0;B;5
122;1579.5;E;4
122;400.5;E;1
122;1530.5;D;4
122;1579.5;F;4
122;193.5;B;1
122;1750.0;E;1
122;505.0;B;1
122;226.0;D;2
122;909.0;E;1
122;1790.0;D;1
122;1348.5;A;1
122;220.5;E;4
122;1121.5;D;1
122;1497.0;A;1
122;1628.5;D;1
122;288.0;C;4
122;342.0;B;1
122;89.5;F;3
122;1739.5;C;1
122;1346.5;B;1
122;46.0;B;1
122;1792.0;A;1
122;355.5;B;3
122;233.5;E;1
122;182.0;E;1
122;1107.5;C;2
122;1107.5;E;5
122;1273.5;A;1
122;1606.5;D;1
122;837.5;C;1
122;1571.5;C;1
122;355.5;D;4
122;188.5;D;1
122;593.5;B;1
122;702.5;C;1
122;467.5;E;3
122;1682.5;D;5
122;697.0;F;1
122;199.5;A;6
122;449.0;F;1
122;356.0;F;2
122;1180.5;B;1
122;359.5;E;1
122;1772.0;E;3
122;906.0;E;1
122;60.0;B;1
122;1110.0;F;1
122;1424.5;D;4
122;1593.5;E;1
122;296.0;D;1
122;1773.0;A;1
122;1107.5;F;7
122;347.5;F;2
122;300.5;F;1
122;1782.0;E;1
122;167.5;B;1
122;1504.5;A;1
122;9.0;B;1
122;1491.5;E;1
122;246.0;E;1
122;1766.0;D;3
122;1137.0;E;1
122;1174.5;E;5
122;1196.0;E;1
122;1195.5;E;4
122;85.5;B;1
122;1170.0;B;1
122;976.0;E;1
122;1781.0;B;1
122;704.5;A;1
122;1422.5;F;1
122;405.5;D;8
122;1060.5;D;1
122;1753.5;F;5
122;1325.0;C;1
122;39.0;F;1
122;528.5;D;1
122;580.0;B;1
122;1485.5;F;1
122;351.5;D;1
122;1080.5;A;1
122;1366.0;F;4
122;1424.5;F;4
122;1420.5;D;2
122;384.5;A;1
122;34.5;D;1
122;403.5;C;2
122;136.0;C;1
122;201.5;A;1
122;946.5;A;1
122;800.0;A;1
122;1444.5;C;1
122;578.0;F;1
122;390.0;F;1
122;906.5;C;1
122;1106.0;A;1
122;220.5;B;4
122;1108.0;B;2
122;756.0;D;5
122;1356.5;E;1
122;350.5;D;1
122;97.0;A;8
122;1040.5;E;1
122;634.5;D;1
122;1644.5;B;1
122;1472.0;B;1
122;224.0;B;1
122;1791.5;A;3
122;671.0;A;1
122;1491.0;E;4
122;1180.0;A;5
122;1811.5;E;1
122;1535.5;F;2
122;925.5;E;1
122;637.5;F;1
122;1291.0;C;1
122;1174.0;F;1
122;1073.0;A;1
122;1592.5;F;1
122;97.0;D;2
122;1375.5;F;1
122;548.5;B;1
122;90.0;C;3
122;1175.5;F;1
122;1713.0;F;1
122;1778.0;C;1
122;816.5;C;1
122;37.0;D;1
122;936.0;F;1
122;317.0;F;1
122;1753.5;C;6
122;1672.0;A;1
122;502.0;F;1
122;147.0;D;1
122;1417.5;F;1
122;289.5;F;1
122;1754.5;B;1
122;288.5;A;1
122;1592.0;E;3
122;1781.5;E;4
122;1364.5;F;1
122;1491.0;A;6
122;1382.5;F;1
122;1723.5;D;1
122;23.0;A;1
122;160.0;E;4
122;1259.5;A;4
122;1200.5;C;1
122;106.0;D;1
122;410.0;B;2
122;1619.5;D;1
122;1165.5;C;1
122;1296.0;E;8
122;1174.5;F;1
122;1592.0;B;2
122;357.0;B;1
122;95.0;B;1
122;357.0;D;6
122;34.0;D;8
122;528.0;C;1
122;160.0;D;3
122;1579.5;D;4
122;1282.0;A;5
122;1781.5;B;3
122;386.5;E;1
122;1249.0;E;1
122;1429.5;C;1
122;978.0;D;1
122;82.0;F;1
122;756.0;A;8
122;858.0;E;1
122;1592.0;A;3
122;1105.5;A;1
122;308.0;C;1
122;1059.5;E;1
122;74.5;A;1
122;1162.5;F;1
122;1731.0;A;1
122;1103.5;F;1
122;432.0;A;1
122;1671.0;A;1
122;186.5;A;1
122;1756.5;A;1
122;638.5;F;1
122;21.0;E;2
122;34.0;F;4
122;1311.0;F;1
122;573.0;B;1
122;984.5;F;1
122;1215.5;F;1
122;1685.0;E;2
122;1473.0;D;3
122;618.0;D;4
122;1542.5;C;1
122;429.0;B;1
122;220.5;A;8
122;422.0;F;2
122;774.0;B;1
122;90.0;A;1
122;199.5;E;5
122;469.0;C;1
122;1530.5;A;4
122;1712.5;A;1
122;866.5;F;1
122;1166.0;B;1
122;1296.0;B;5
122;875.0;D;1
122;226.5;E;1
122;467.5;B;2
122;34.0;B;4
122;1393.5;E;1
122;474.0;B;1
122;579.5;D;5
122;1424.0;A;2
122;1344.5;F;1
122;1180.0;B;3
122;199.5;B;3
122;1149.5;D;6
122;408.0;A;1
122;790.5;A;1
122;1614.5;F;4
122;1661.5;D;2
122;822.5;C;2
122;89.5;B;5
122;405.5;C;5
122;221.0;E;1
122;455.0;E;1
122;1381.5;E;1
122;644.5;C;1
122;982.5;E;1
122;1659.5;F;1
122;596.5;D;1
122;822.5;F;8
122;1461.0;A;1
122;1686.0;C;1
122;1621.5;D;1
122;885.0;D;1
122;1231.0;E;1
122;747.0;C;1
122;1296.0;A;2
122;1615.0;F;1
122;149.5;F;1
122;1577.5;C;1
122;740.0;B;1
122;1031.5;E;1
122;434.0;E;1
122;559.5;A;1
122;520.0;C;1
122;1796.0;E;1
122;1649.0;C;1
122;957.5;A;1
122;1284.0;C;1
122;1087.5;B;1
122;178.5;E;1
122;147.5;C;1
122;981.5;B;1
122;664.0;E;1
122;752.0;E;1
122;889.0;D;1
122;122.0;E;4
122;1707.5;B;1
122;89.5;E;2
122;97.5;D;1
122;1740.0;F;1
122;1259.5;C;3
122;1582.0;F;1
122;68.5;B;1
122;990.5;E;1
122;684.0;B;1
122;1233.5;D;2
122;518.0;D;1
122;286.5;E;1
122;978.0;B;1
122;1579.5;C;7
122;1255.5;D;1
122;1787.0;A;1
122;1215.5;A;4
122;1149.5;F;2
122;1005.5;E;1
122;1630.5;E;1
122;1754.0;F;1
122;1704.0;D;1
122;1417.5;B;1
122;103.5;D;1
122;1638.0;B;1
122;21.5;A;2
122;1438.0;B;1
122;1778.0;A;1
122;678.5;A;1
122;357.0;C;1
122;41.5;F;1
122;861.0;B;1
122;544.5;A;9
122;1283.0;F;1
122;1555.5;E;1
122;84.5;A;1
122;467.5;A;3
122;547.5;E;1
122;1791.5;E;2
122;536.0;F;1
122;544.5;D;4
122;347.0;F;1
122;1835.5;B;1
122;1429.0;C;1
122;319.5;E;1
122;1308.5;B;1
122;458.0;B;1
122;170.0;E;1
122;542.0;B;1
122;59.0;E;1
122;877.0;E;1
122;1280.0;D;1
122;1307.0;F;1
122;476.5;B;1
122;1614.0;A;1
122;1414.0;A;1
122;701.0;F;1
122;1340.0;D;1
122;1791.5;D;3
122;51.0;F;1
122;1336.5;C;1
122;1631.5;B;1
122;1624.5;A;1
122;1259.5;B;5
122;407.0;C;1
122;122.0;B;5
122;1064.0;E;1
122;1366.0;C;4
122;1215.5;D;6
122;1539.0;E;1
122;357.5;A;2
122;393.5;D;1
122;1359.0;E;1
122;1236.0;F;1
122;759.5;B;1
122;1540.0;B;1
122;334.5;A;1
122;28.0;B;1
122;1781.5;F;4
122;1195.5;A;5
122;107.0;B;1
122;500.5;C;1
122;1356.0;A;1
122;933.5;C;1
122;1495.0;F;1
122;1304.5;B;1
122;1246.0;A;1
122;63.5;C;1
122;545.0;B;2
122;468.0;C;1
122;1393.0;D;1
122;1072.0;A;1
122;8.0;B;1
122;1204.5;B;1
122;913.0;D;1
122;168.5;D;1
122;1835.5;F;1
122;373.5;D;1
122;1689.5;F;1
122;1180.0;F;2
122;1064.5;F;1
122;655.0;F;1
122;1081.5;D;1
122;762.0;D;1
122;1561.0;F;1
122;228.0;F;1
122;789.5;D;2
122;1632.0;C;1
122;511.5;F;1
122;1180.0;D;2
122;1670.5;E;6
122;150.0;A;1
122;742.0;B;2
122;1382.5;D;1
122;348.0;B;2
122;1305.0;A;1
122;1054.5;A;1
122;267.0;E;1
122;1098.0;E;1
122;1337.5;D;1
122;675.0;D;1
122;725.5;B;1
122;1470.0;C;1
122;1685.0;B;3
122;355.5;F;3
122;1145.5;A;1
122;940.0;B;1
122;529.5;A;1
122;403.0;C;1
122;446.0;D;1
122;89.5;D;3
122;489.0;C;1
122;465.0;E;1
122;1424.0;F;2
122;946.5;C;1
122;226.0;B;7
122;1308.5;E;1
122;1044.5;D;1
122;980.0;A;1
122;162.5;A;1
122;878.5;E;1
122;1638.0;A;1
122;224.5;F;1
122;406.0;E;3
122;382.5;D;1
122;198.0;B;1
122;255.0;E;1
122;1424.5;A;9
122;1670.5;B;4
122;1781.5;C;5
122;1683.0;C;1
122;418.0;D;1
122;802.5;C;1
122;1035.5;D;1
122;504.0;E;1
122;1680.5;F;1
122;1438.5;C;1
122;519.5;C;1
122;181.0;E;1
122;160.0;B;3
122;348.5;D;1
122;97.0;F;7
122;197.5;D;1
122;885.5;A;1
122;114.0;D;7
122;345.5;D;1
122;579.5;A;3
122;1491.0;D;7
122;626.5;D;1
122;1390.5;A;1
122;600.5;D;1
122;971.0;E;1
122;1156.5;A;1
122;906.0;A;1
122;431.0;A;1
122;914.0;F;1
122;822.5;E;3
122;1263.0;C;1
122;1614.5;E;4
122;258.0;D;2
122;999.5;C;1
122;416.0;D;1
122;169.0;B;1
122;681.0;E;1
122;1639.5;A;1
122;512.0;B;1
122;1658.5;B;1
122;103.0;B;1
122;1766.0;E;2
122;1164.0;F;1
122;1594.0;B;1
122;1486.5;C;1
122;1613.5;D;1
122;902.5;F;1
122;139.5;B;1
122;782.0;C;1
122;1526.0;A;1
122;1268.0;A;2
122;912.0;E;2
122;1514.5;E;3
122;414.5;A;1
122;476.0;A;1
122;1545.5;B;1
122;805.0;D;1
122;1572.5;C;1
122;1787.0;E;1
122;1296.5;C;1
122;1479.5;A;1
122;898.0;F;1
122;288.0;E;7
122;943.0;C;1
122;192.0;E;2
122;863.0;F;1
122;28.0;F;1
122;1618.0;B;2
122;811.5;F;2
122;1666.0;B;1
122;1766.5;A;2
122;1650.0;D;1
122;122.5;B;2
122;122.0;A;4
122;978.5;A;2
122;544.5;E;5
122;1282.0;B;2
122;288.5;B;3
122;1248.0;F;1
122;21.0;F;2
122;1001.5;C;1
122;1211.0;B;1
122;481.0;F;1
122;1825.5;B;1
122;1472.5;E;4
122;1098.5;C;1
122;1424.0;E;2
122;256.5;C;1
122;1494.5;A;1
122;302.0;E;1
122;340.5;E;1
122;1414.0;B;1
122;1682.5;E;2
122;273.5;B;1
122;206.5;B;1
122;1366.0;B;4
122;1473.0;E;2
122;848.0;C;1
122;1174.5;D;2
122;834.0;E;1
122;385.5;B;1
122;1203.5;F;1
122;1595.0;C;1
122;1141.0;E;1
122;678.0;E;1
122;209.0;F;1
122;867.5;A;1
122;596.0;A;1
122;1616.5;A;1
122;1505.0;C;1
122;1386.0;D;1
122;1362.0;D;1
122;1439.0;C;1
122;950.0;C;1
122;357.0;A;3
122;468.0;E;1
122;1665.5;C;5
122;1061.5;F;1
122;888.5;D;1
122;1360.5;B;1
122;1454.5;F;1
122;21.0;B;3
122;1722.0;B;1
122;1530.5;B;3
122;159.5;D;1
122;1835.0;F;1
122;1424.0;C;2
122;1620.5;A;1
122;1648.0;F;1
122;177.0;C;1
122;690.5;E;1
122;378.5;C;1
122;348.5;F;1
122;1070.0;F;1
122;552.0;D;1
122;272.5;E;1
122;510.5;A;1
122;355.5;A;3
122;230.0;E;1
122;199.5;C;2
122;287.5;F;1
122;558.5;B;1
122;460.0;B;1
122;1254.5;D;1
122;1111.5;C;1
122;596.5;B;1
122;1351.0;E;1
122;1618.5;D;1
122;1594.5;A;1
122;1595.0;F;1
122;687.0;A;1
122;1592.0;C;3
122;1305.5;A;1
122;1215.5;E;3
122;434.0;D;1
122;951.0;A;1
122;1587.5;A;1
122;401.0;B;1
122;1282.0;C;5
122;288.0;D;3
122;756.0;B;7
122;1781.5;D;1
122;849.0;E;1
122;618.0;E;2
122;826.0;F;2
122;1007.5;B;1
122;222.5;C;1
122;1060.0;D;1
122;625.0;C;1
122;805.5;F;1
122;224.0;D;1
122;1685.0;D;1
122;1838.5;E;1
122;89.5;A;2
122;1384.5;C;1
122;576.5;A;1
122;510.5;E;1
122;1262.0;F;1
122;1725.0;B;1
122;693.5;D;1
122;1557.5;A;1
122;795.0;B;1
122;974.5;E;1
122;701.5;A;1
122;504.5;F;1
122;828.0;A;1
122;1431.5;A;1
122;143.0;B;1
122;866.5;C;1
122;264.5;F;1
122;218.0;D;2
122;595.5;F;1
122;1788.0;A;1
